date,storage_km3,pet_mm_local,t2m_c_local,precip_mm_up,soil_l1_up,soil_l2_up
2008-05-18,3.481135452016343,7.099438339969276,25.13121266439824,0.4165131695843506,0.4594504751622901,0.4504146899579071
2008-05-19,3.482068732,4.340413420804535,24.25487427390703,0.0279446396776124,0.4676923233440359,0.4667795612992382
2008-05-20,3.4830020119836567,6.363674636494952,25.323046158562445,0.0,0.4678116407916459,0.4687110660243224
2008-05-21,3.483935291967313,9.197763386373271,26.22562765855651,5.1387469130286085,0.458381032591732,0.4629823739365687
2008-05-22,3.4848685719509707,8.660725265605679,26.24469743341768,3.2395520861921674,0.4586772947957789,0.455731237486652
2008-05-23,3.4858018519346268,8.488840393846422,26.490522130523384,6.8021772889168215,0.4641459023160498,0.4530694458882586
2008-05-24,3.488184338430357,8.416558241355764,26.64718615638531,5.769466168862923,0.4609423553185935,0.4500684559876665
2008-05-25,3.49201603143816,7.278400709307069,26.19038796663648,8.059701240953364,0.4608477010170139,0.448232873107132
2008-05-26,3.497296930958036,8.93261210147817,26.514127637354736,2.701108166148187,0.4519241601071575,0.4443502928081312
2008-05-27,3.504027036989985,10.488603699370111,26.90131434574236,19.675033176204195,0.4369930396794518,0.4377432417154153
2008-05-28,3.512206349534007,9.025419280724387,25.875278681869425,0.1089249360385616,0.4375450606771722,0.4347002585111832
2008-05-29,3.521834868590102,10.132983643476807,26.165410251260493,2.141729412259993,0.43419636995266,0.4320865234676344
2008-05-30,3.53291259415827,10.441078639084724,26.734197225459752,12.432662334196714,0.4251094154721425,0.4259401465317122
2008-05-31,3.5454395262385123,8.919228066171609,26.100084413442605,4.255407955902496,0.4401935864107434,0.4295753306755569
2008-06-01,3.559415664830827,7.585849901251439,26.25710039867198,14.868213168383312,0.4455800097142504,0.4338757624025943
2008-06-02,3.574841009935214,5.365073319089251,25.638469980265945,22.843949996660225,0.4446907654188929,0.4312215387598345
2008-06-03,3.5917155615516747,5.236737158754347,24.9002521059522,28.020402067581216,0.4728265571612524,0.4410887043378507
2008-06-04,3.610039319680208,4.02849918296377,24.456732896680386,18.47548297245645,0.4675159922451591,0.4563274222633525
2008-06-05,3.629812284320815,5.92447865940913,25.08610877218909,12.272185571273994,0.4661657614786115,0.4541596478577507
2008-06-06,3.651034455473495,3.4773843037883143,24.48060580858032,5.954988541187847,0.4822533971087815,0.4701470592748557
2008-06-07,3.673705833138248,5.375162795841785,25.565535673759936,0.0732127156176425,0.4788545749866543,0.4714956544136091
2008-06-08,3.696377210803001,7.871501159052929,25.728621981731298,18.62748064853509,0.4812838295004121,0.4728695971203975
2008-06-09,3.7190485884677535,8.269696523278546,26.63254536371616,0.0543410855265963,0.4712670953147376,0.4722026182768409
2008-06-10,3.741719966132506,9.868520615857,27.04841325650869,22.03624545894377,0.4645964840367936,0.4621906635254071
2008-06-11,3.7643913437972594,4.772201971870272,25.84554423871041,10.987667873022646,0.4762581355413348,0.4703240782699607
2008-06-12,3.787062721462012,5.2454910256613,25.11317009469992,25.48036742946253,0.4834697047926506,0.4761544608758974
